"id","country","useable","black","silver","gray","white","maroon","red","purple","fuchsia","green","lime","olive","yellow","navy","blue","teal","aqua","hue","saturation","value","textArea","nonTextArea","maxLevel","averageLevel","numOfLeaves","numOf1stLevelNodes","numOf2ndLevelNodes","numOf3rdLevelNodes","percentageOfLeafArea","percentageOfLeafArea2","numOfTextGroup","numOfImageArea","colorfulness1","colorfulness2","colorNumQuadTreeLeaves","intensityNumQuadTreeLeaves","colorHorizontalSymmetry","colorVerticalSymmetry","colorHorizontalBalance","colorVerticalBalance","intensityHorizontalSymmetry","intensityVerticalSymmetry","intensityHorizontalBalance","intensityVerticalBalance","colorEquilibrium","intensityEquilibrium","colorfulnessScore","complexityScore"
"248","standard",1,0.182416528463364,0.733939349651337,0.170545190572739,0.698548138141632,0.0708572417497635,0.000389862048905343,0.173389434814453,0,0.205398559570312,0,0.0148963928222656,0.00390853872522712,0.2308349609375,0.0203727725893259,0.185687258839607,0.0248504634946585,28.151148223877,36.8795043945313,207.098886871338,240115,24527,11,7.51456310679612,103,1,2,4,20.1905822753906,20.4138588566351,37,7,48.7631137862585,8.46800865638928,4,5001,1,1,NA,NA,0.587335205078125,0.665481567382812,0.639695004338354,0.0275878287926481,0,0.7779296875,2.78207890771101,7.00834809976823
"252","standard",1,0.167293548583984,0.744757831096649,0.178828433156013,0.703773498535156,0.0622299201786518,0.000361633312422782,0.180472567677498,7.62939464493684e-07,0.195011138916016,0,0.019812012091279,0.00685043353587389,0.223161309957504,0.013308716006577,0.191925808787346,0.0203834529966116,28.9833206176758,36.3347015380859,209.552694702148,296004,22625,9,6.64583333333333,96,1,4,8,24.3094635009766,24.7149430351469,39,7,45.4889631773297,8.10332261496502,306,4329,0.942170715332031,0.941734313964844,1,1,0.620204162597656,0.733274841308594,0.7690788555014,0.285431931901815,0.50703125,0.6328125,2.83036536847831,7.675846083039
"254","standard",1,0.171991735696793,0.75352019071579,0.180600732564926,0.68663102388382,0.0577819831669331,0.000354766845703125,0.203156277537346,1.67846683325479e-05,0.191834256052971,0,0.0436439514160156,0.00537490844726562,0.218392178416252,0.00690917950123549,0.215177148580551,0.012579346075654,27.1927154541016,33.5811851501465,206.49451751709,248213,78502,8,6.47727272727273,88,1,2,4,24.9263763427734,25.2020234745261,35,6,40.2558085140264,7.54372483445813,223,3943,0.957792663574219,0.957481384277344,1,1,0.610504150390625,0.797390747070313,0.868918283803205,0.454793220843488,0.694140625,0.5708984375,2.87959173576061,7.0235121729248
"255","standard",1,0.169739529490471,0.737155139446259,0.205989077687263,0.698883056640625,0.0527801513671875,0.000335693359375,0.171717837452888,0,0.221453100442886,0,0.0135948183014989,0.00358505244366825,0.245663449168205,0.00287094106897712,0.220456689596176,0.00675277691334486,31.8441108703613,39.6156455993652,209.407643890381,192634,242526,8,6.06756756756757,74,1,5,8,33.2000732421875,33.6203273338608,30,6,45.3214882337206,7.72664921199185,455,4015,0.933161926269531,0.932667541503906,1,1,0.599931335449219,0.778831481933594,0.8248886740999,0.490079760938865,0.7376953125,0.58203125,3.55328768135483,6.91430565092273
"256","standard",1,0.119575500488281,0.740500628948212,0.185369879007339,0.701587677001953,0.0637756362557411,0.000351715076249093,0.189818575978279,0,0.198023989796638,0,0.032007597386837,0.00352401728741825,0.223500818014145,0.00774230947718024,0.202332302927971,0.0119247436523438,26.8448287963867,33.6152084350586,205.462007141113,222052,40902,11,7.13274336283186,113,1,2,4,20.0617980957031,20.2836505233017,34,9,40.556246098038,7.80106370820442,4,3898,1,1,NA,NA,0.616542053222656,0.797569274902344,0.867137284683627,0.475727704544294,0,0.5642578125,3.00277267678719,6.78853411306035
"262","standard",1,0.0591392517089844,0.802994549274445,0.0754325836896896,0.775633990764618,0.1136070266366,0.010653686709702,0.0742279067635536,0.000550079334061593,0.079553984105587,0,0.0573280341923237,0.0029212951194495,0.0990867614746094,0.000447082507889718,0.0891838073730469,0.00212860107421875,17.357063293457,31.2988349914551,226.394287109375,238085,53228,10,5.53086419753086,81,6,8,23,22.2254180908203,22.2254180908203,28,9,73.3877289499972,9.62592157903714,481,1390,0.93499755859375,0.924078369140625,0.181469157921679,0.214454891265341,0.861555480957031,0.813713073730469,0.106741398584027,0.568656646422961,0.8341796875,0.7591796875,2.93240610197065,6.87209668291725
"263","standard",1,0.0695182830095291,0.830645740032196,0.0389900207519531,0.767760455608368,0.125273138284683,0.00615310668945312,0.0516059882938862,0.000551605247892439,0.0715805068612099,0,0.0313842780888081,0.0121383666992188,0.0874717682600021,0.000379180914023891,0.0519828796386719,0.00219879159703851,23.9010650634766,33.0482864379883,229.004348754883,218331,150007,9,5.35135135135135,74,6,9,16,28.1019592285156,28.1019592285156,25,8,78.9803663930995,9.68260462114386,455,1580,0.932810974121094,0.932810974121094,1,1,0.864077758789062,0.784869384765625,0.677116779780014,0.565547172872556,0.442578125,0.6732421875,2.94158823609586,6.95217918264148
"265","standard",1,0.100478366017342,0.82743227481842,0.0541572570800781,0.772585272789001,0.126405328512192,7.62939453125e-05,0.0774711593985558,0,0.1177162155509,0,0.0729156509041786,0.00442962627857924,0.121169283986092,6.7901608417742e-05,0.072534941136837,0.0102439876645803,31.6505180358887,20.8866508483887,217.678643798828,261836,133872,11,6.49206349206349,63,1,3,7,30.1901245117188,30.2373704029734,14,8,30.3726896344527,8.23513847632161,3438,356,0.689057922363281,0.577830505371094,0.279860717467001,0.435017933397654,0.952436828613281,0.952250671386719,1,1,0.855859375,0.3203125,4.01775353078065,6.25044316815842
"270","standard",1,0.118093870580196,0.791932702064514,0.0793716460466385,0.743795037269592,0.131455987691879,0.000371551519492641,0.123480223119259,0.002587127732113,0.113800048828125,0,0.0636695846915245,0.00123672490008175,0.156518548727036,0.00169906613882631,0.10426177829504,0.0101539613679051,39.0996109008789,29.0052215576172,213.140380859375,121623,307366,6,4.6551724137931,29,1,3,7,32.7292633056641,33.1697997080364,10,5,33.7432909493286,9.24450677224801,2818,356,0.7924072265625,0.808428955078125,0.162445629297039,0.0559557690027274,0.952436828613281,0.952250671386719,1,1,0.975390625,0.3203125,4.22620117105045,4.99726358094701
"290","standard",1,0.0456306450068951,0.910520195960999,0.0393814072012901,0.886888146400452,0.0612037666141987,0.0010459900368005,0.0441139228641987,0,0.0476440414786339,0,0.0402351394295692,0.00649948138743639,0.0533241257071495,0.000471496576210484,0.0314826965332031,0.00308609008789062,9.19275207519531,10.808553314209,228.82576751709,225835,40492,9,4.89855072463768,69,1,5,21,20.3191375732422,20.4791307824803,21,4,25.5663767717527,5.76816954678334,1936,957,0.873989868164063,0.771807861328125,0.56632576381086,0.778919057065317,0.966854858398438,0.850326538085938,0.125958651289996,0.981824598553026,0.75859375,0.545703125,2.98265263957638,5.40071887686526
"294","standard",1,0.118285372853279,0.860746026039124,0.0138015747070312,0.850963592529297,0.12803116440773,7.62939464493684e-07,0.0162910465151072,0,0.122014619410038,0,0.0132553102448583,0.00192108156625181,0.125724792480469,3.05175785797474e-06,0.0137092592194676,0.00218429556116462,89.8544342041016,8.24274597167969,216.013264465332,170345,98599,8,5.4,30,1,2,7,20.518798828125,20.7785304588608,12,2,18.5629028629384,7.33235746308363,4,2023,1,1,NA,NA,0.991896057128906,0.742481994628906,0.0521048799935288,0.987952601974118,0,0.573046875,2.43821642367674,4.59266876151283
"297","standard",1,0.14485701918602,0.784746527671814,0.0478843674063683,0.731484234333038,0.154260247945786,7.62939464493684e-07,0.0865509063005447,0,0.165943905711174,0,0.0599288940429688,0.00163650512695312,0.185749813914299,1.52587892898737e-06,0.0992095917463303,0.00213851919397712,89.0464302062988,18.3117088317871,197.306175231934,23340,1003513,8,5.85714285714286,21,1,3,6,78.3426666259766,79.334345950356,3,3,22.1592487538871,8.59131216476391,389,2234,0.967378234863281,0.951567077636719,0.0528014645661705,0.238538900256868,0.90345458984375,0.72030029296875,0.33256765786836,0.449551534713386,0.8841796875,0.820703125,4.59635336794058,6.77964862032425
"302","standard",1,0.0138603206723928,0.904142022132874,0.0670814514160156,0.879708111286163,0.020904541015625,0.0118278507143259,0.0673919692635536,4.27246086474042e-05,0.0163787845522165,1.22070314318989e-05,0.0281394962221384,0.00384216313250363,0.0643859878182411,0.000276184087852016,0.0679481476545334,0.00510711688548326,21.9065650939941,23.2692710876465,238.806943511963,142469,245105,10,6.35971223021583,139,1,4,8,29.5695495605469,29.94384765625,36,18,41.6697709192761,7.89295775605941,811,1055,0.955807495117188,0.881875610351562,0.319651471035592,1,0.980606079101562,0.862161254882812,0.026868673618854,0.984657577358406,0.6232421875,0.5609375,3.9538756958423,7.57178847058201
"307","standard",1,0.00724334735423326,0.180859372019768,0.0442062392830849,0.636327385902405,0.00593643169850111,0.01068115234375,0.01641845703125,0,0.003997802734375,0,0.00950927753001451,0.00523300189524889,0.0389991775155067,6.10351571594947e-06,0.0284500122070312,0.00102996826171875,20.6987533569336,38.0838050842285,233.612405395508,217429,271834,8,5.14736842105263,95,1,6,23,37.3278045654297,37.8003084206883,29,8,57.6564209243629,18.0946460724759,1919,1903,0.857383728027344,0.715693664550781,0.0859021783806001,0.77805382550871,0.897349548339844,0.717527770996094,0.440345461599447,0.999827169962139,0.789453125,0.5837890625,3.30945316014513,7.58186715095266
"308","standard",1,0.246712490916252,0.645977020263672,0.0517738349735737,0.635086059570312,0.12603072822094,0.0401061996817589,0.253918468952179,0,0.264284521341324,0,0.0474357604980469,0.000197601315448992,0.307548522949219,2.82287601294229e-05,0.29176864027977,0.000252532947342843,37.8682762145996,51.4408828735352,193.056479644775,139426,786,6,4.13333333333333,30,1,8,11,10.6973266601562,10.8327358583861,16,0,48.4907728297,8.43400717979153,30,6111,0.997917175292969,0.997917175292969,1,1,0.91636962890625,0.299249267578125,0.172937147274282,0.946695746461569,0.1640625,0.698046875,2.48928832928421,3.9404997481997
"310","standard",1,0.302703857421875,0.565126061439514,0.0584327690303326,0.55210953950882,0.155974581837654,0.0229370109736919,0.348483264446259,0,0.353949725627899,0,0.0369491577148438,0.000291442876914516,0.399340063333511,2.89916988549521e-05,0.396508038043976,8.7738037109375e-05,51.4895240783691,62.2057586669922,176.630007171631,214397,4758,6,4.97560975609756,41,1,5,12,16.7201995849609,16.9318476809731,13,1,44.132046291276,8.20749516725972,322,7912,0.9867919921875,0.949038696289062,0.0237135404315864,1,0.935902404785156,0.176112365722656,0.107744810469314,0.886568144172466,0.7169921875,0.7720703125,2.70743525760882,4.79215948759588
"314","standard",1,0.285486608743668,0.588704705238342,0.0590026862919331,0.576661705970764,0.146393582224846,0.0230697635561228,0.322222888469696,0,0.317294299602509,0,0.0361259467899799,0.0002899169921875,0.364586651325226,4.9591064453125e-05,0.364423364400864,9.1552734375e-05,49.0684059143066,60.5078140258789,182.586029052734,185390,11648,6,5,41,1,5,11,15.0328063964844,15.2230950850475,13,3,51.6850307666957,8.00921585803013,280,7106,0.9916015625,0.955307006835938,0.0605175846051758,1,0.944956970214844,0.142066955566406,0.0528294773602127,0.898291775958481,0.70859375,0.7474609375,2.80014857495534,4.67596213600519
"319","standard",1,0.312100976705551,0.57157438993454,0.0554168708622456,0.558696746826172,0.176448062062263,0.0315887443721294,0.305757910013199,3.814697265625e-06,0.338062286376953,0,0.0447776801884174,0.000252532947342843,0.381710827350616,2.97546393994708e-05,0.345239251852036,0.000166320794960484,48.0096488952637,60.3505226135254,178.143980407715,118971,491770,6,3.89473684210526,19,1,5,8,46.5958404541016,47.1856612193434,9,2,49.1449318496456,10.8654634431538,625,7430,0.941360473632812,0.908657836914063,0.647068049922696,0.994682795520255,0.922566223144531,0.194316101074219,0.0351185250219491,0.901952977068977,0.6791015625,0.769140625,3.95890683266837,5.78515230482242
"322","standard",1,0.0548568740487099,0.822108447551727,0.112384036183357,0.792446911334991,0.0817054733633995,8.6975094745867e-05,0.0633552521467209,3.35693366650958e-05,0.0707832351326942,0,0.0617683418095112,0.00781326275318861,0.090525820851326,0.00380172720178962,0.104946136474609,0.00974655151367188,19.6318214416504,31.0583740234375,227.106300354004,342571,82692,9,6.67647058823529,68,1,4,6,32.4449920654297,32.7778925365036,27,3,49.2457090785918,9.94193214043759,579,4061,0.926460266113281,0.906297302246094,0.653509445553678,1,0.476091003417969,0.688212585449219,0.867274512177082,0.239192133358932,0.45,0.7607421875,2.60711609896487,7.49991691907276
"324","standard",1,0.071278378367424,0.67934113740921,0.227186590433121,0.648781597614288,0.0887939482927322,8.62121596583165e-05,0.0553016662597656,3.96728501073085e-05,0.214475244283676,0,0.054651640355587,0.00592651357874274,0.231127172708511,0.00357131962664425,0.235274508595467,0.00728607177734375,32.0893562316895,60.0838592529297,210.118738555908,214472,160642,10,6.80701754385965,57,1,4,4,28.6189270019531,28.9125702940016,18,7,65.9588691522617,9.70113225821378,1329,2660,0.8261962890625,0.8111572265625,0.0218363588529334,0.737109940983143,0.806001281738281,0.694105529785156,0.495341113005874,0.8258672968488,0.75625,0.7728515625,3.88578724966647,6.35115774383333
"325","standard",1,0.16994246840477,0.708908081054688,0.119776919484138,0.672381579875946,0.13287353515625,0.000166320794960484,0.156776428222656,3.28063979395665e-05,0.0973297134041786,0,0.0895294174551964,0.00770721444860101,0.188185885548592,0.00381546025164425,0.168369293212891,0.00940246600657701,33.4391708374023,51.9246437072754,209.594863891602,359573,76657,9,6.72222222222222,72,1,4,5,33.2817077636719,33.6231933208366,26,3,55.1659270519864,13.4173122208302,1530,4375,0.785440063476562,0.843667602539062,0.930449724644009,0.0339035689329434,0.537608337402344,0.633525085449219,0.771304383937099,0.591173142927771,0.6775390625,0.75703125,3.01963202959005,7.76796700875886
"326","standard",1,0.0873954743146896,0.76564633846283,0.151371002197266,0.677906036376953,0.119733430445194,0.000233459475566633,0.0955566391348839,2.44140628637979e-05,0.110746763646603,0,0.138371273875237,0.00623397808521986,0.0957969650626183,0.00350875849835575,0.14299850165844,0.00786361657083035,25.4381050109863,41.6106178283691,213.530344390869,283489,250528,11,7.07407407407407,81,1,4,6,40.7422637939453,41.2253736413044,25,5,51.3121580029151,11.2950417139848,3440,1709,0.794134521484375,0.549392700195312,0.221229794146627,0.91490818468847,0.809112548828125,0.743472290039062,0.830701943769283,1,0.7849609375,0.5966796875,4.24101752709375,7.744491671087
"327","standard",1,0.187353521585464,0.632023632526398,0.145133972167969,0.579896569252014,0.187303930521011,0.000154113775352016,0.199882507324219,2.59399421338458e-05,0.157617956399918,0,0.13467712700367,0.00359802250750363,0.245511621236801,0.00355682382360101,0.213793188333511,0.00599441537633538,29.9549545288086,48.2337890625,189.904113769531,188695,424160,9,6.76785714285714,56,1,3,3,46.7571258544922,47.3115581768775,21,6,52.7793553759369,11.4162592310834,1424,1225,0.786737060546875,0.851638793945312,1,0.242360220327473,0.829638671875,0.829931640625,0.523355263157895,0.515298034242232,0.6841796875,0.936328125,4.02752139382557,7.24496104177935
"328","standard",1,0.0207649227231741,0.222171023488045,0.0708740204572678,0.537722766399384,0.00213928217999637,0.000141143798828125,0.00285873422399163,0,0.00600891094654799,0,0.0061798095703125,3.05175785797474e-06,0.00362930307164788,7.62939453125e-05,0.0574424751102924,0.000630950904451311,32.5265075683594,37.0964332580566,197.243933868408,216794,403244,9,6.84126984126984,63,1,4,4,47.3051452636719,47.7905177091555,20,6,45.92186764712,7.03871716566814,3676,1988,0.719615173339844,0.588777160644531,0.276947245210177,0.847595792765944,0.804850769042969,0.774858093261719,0.78200447893978,0.704869846318287,0.711328125,0.69921875,3.58368956332791,7.38767624596012
"331","standard",1,0.249835968017578,0.712262749671936,0.023931885138154,0.699866473674774,0.263483434915543,0.000515747058670968,0.0142723079770803,0,0.259212493896484,0,0.0126350400969386,0.00366745004430413,0.263504028320312,0.013494873419404,0.0132209779694676,0.00378646841272712,9.84675140380859,15.1468559265137,193.760213470459,209094,9747,11,7.296875,64,1,3,8,16.6962432861328,16.9478123760904,27,1,26.5816438707441,9.90211447236265,166,5606,0.971174621582031,0.971174621582031,1,1,0.712847900390625,0.4785888671875,0.362113402061856,0.545252677196375,0.453515625,0.846484375,2.35938883358842,5.19687772659723
"332","standard",1,0.12645797431469,0.754568457603455,0.105297088623047,0.705731213092804,0.207096859812737,0.000416564929764718,0.153359979391098,0,0.127528384327888,0,0.162521362304688,0.00229492178186774,0.122560881078243,0.000226593023398891,0.0636733993887901,0.00671462994068861,29.1235450744629,31.4659957885742,205.494911193848,181168,371180,11,7.60377358490566,53,1,2,6,42.1408081054688,42.472625492126,9,6,35.4585218837076,14.3831182105192,2713,959,0.751457214355469,0.635255432128906,0.750463986320224,0.997987650352161,0.850093078613281,0.849723815917969,0.515551665333595,0.793829836744192,0.6404296875,0.891796875,4.5116466927605,6.0739877660931
"335","standard",1,0.0328697189688683,0.18825988471508,0.0356101989746094,0.533312976360321,0.0191184990108013,0.000202941897441633,0.000975799572188407,0,0.0186286922544241,0,0.00419387826696038,0.0001678466796875,0.0181678775697947,0.00023651123046875,0.00258865347132087,0.00178833003155887,31.7908958435059,22.7766784667969,199.907387542725,150963,454179,6,5.06666666666667,15,1,2,4,46.1686706542969,54.5165114737085,6,1,22.7146733850092,8.20109881787288,3678,154,0.89918212890625,0.480224609375,0.0259737258662723,0.998063293104913,0.977423095703125,0.977297973632812,0.58641387195122,0.588023156496156,0.830859375,0.6412109375,3.35133821674118,5.36909524545263
"336","standard",1,0.0644409209489822,0.865459442138672,0.0279830936342478,0.834951043128967,0.0694107040762901,0.00138549809344113,0.0336097702383995,0,0.0623573288321495,0,0.0275688171386719,0.00770950317382812,0.112149812281132,0.000743103038985282,0.0697387680411339,0.0112808225676417,17.0916519165039,21.2052146911621,232.5176902771,306434,60833,11,6.60655737704918,61,1,3,6,28.0202484130859,28.2408802903543,24,5,46.7132876899317,7.47376517078167,521,583,0.916494750976563,0.916494750976563,1,1,0.975314331054687,0.911251831054688,0.436346516007533,1,0.378125,0.458203125,2.43986623074878,6.86331863717177
"337","standard",1,0.176590725779533,0.745129406452179,0.068684384226799,0.670703887939453,0.227626800537109,0.000751495361328125,0.110262297093868,0,0.182651519775391,0,0.120374299585819,0.00232391362078488,0.176357269287109,9.5367431640625e-05,0.0431091301143169,0.00686874380335212,27.7999778747559,25.9258842468262,197.165447235107,181230,273008,11,8.68333333333333,60,1,2,4,34.6556091308594,36.9044756135607,9,13,27.0645254309439,14.3146076196789,3181,409,0.879983520507812,0.542953491210938,0.207449628054627,0.99690142813876,0.939860534667969,0.939735412597656,1,1,0.83203125,0.3025390625,4.80209353811139,5.93731179711416
"338","standard",1,0.0454925522208214,0.127451330423355,0.0698814392089844,0.223744198679924,0.0299049373716116,0.00048828125,0.00423431396484375,0,0.0273330695927143,0,0.00372390751726925,0.000577545142732561,0.0400390625,0.00756072998046875,0.0141471866518259,0.00228652963414788,39.351016998291,42.9714286804199,180.390500640869,187447,289022,11,6.9,40,1,2,6,36.3516998291016,36.6379336860236,12,5,35.6991952348372,8.95907521162841,3812,2494,0.924284362792969,0.464854431152344,0.0426393454476686,0.997755347053502,0.832072448730469,0.695082092285156,0.0866623045664302,0.54100329443883,0.815234375,0.8376953125,2.64487217911003,5.84509321457466
"341","standard",1,0.0267402641475201,0.245934292674065,0.0488464348018169,0.618309020996094,0.0202285759150982,0.00111618044320494,0.00190811161883175,0,0.0359680168330669,0,0.109486386179924,0.00795974768698215,0.0896591171622276,0.000100708006357308,0.0832733139395714,0.00754928588867188,15.4278030395508,17.3649291992188,214.41092300415,195827,395771,7,5.57142857142857,21,1,2,4,45.1353454589844,45.5624938387224,8,1,30.5149643645183,15.7768790412182,1850,1080,0.912141418457031,0.705778503417969,0.351541095890411,1,0.974075317382812,0.83128662109375,0.195506168804641,0.765086279108728,0.8185546875,0.9056640625,3.07335823081063,5.74341481420745
"352","standard",1,0.113774873316288,0.740675330162048,0.0683692917227745,0.675274670124054,0.152590185403824,0.0579414367675781,0.106401063501835,0,0.131767272949219,0,0.165730282664299,0.00457077007740736,0.137982934713364,0.000491333019454032,0.0839981064200401,0.00623550405725837,22.8921310424805,33.6456741333008,210.731433868408,241437,285186,7,5.45454545454545,55,1,3,6,40.1781463623047,44.3225659843792,17,1,55.9571796115484,17.0681103682035,2024,4,0.860655212402344,0.684770202636719,0.487353602616899,0.997783122754144,1,1,NA,NA,0.7408203125,0,3.57711233958586,6.69609573693943
"353","standard",1,0.0360824577510357,0.887406945228577,0.0102279661223292,0.87593537569046,0.0422286987304688,0.0515266433358192,0.0170913692563772,0,0.0342369079589844,0,0.0696189850568771,0.00665817270055413,0.0404693596065044,0.0006256103515625,0.0192771907895803,0.00981750525534153,8.64667205810547,25.8387878417969,243.631394195557,315617,4157,8,4.6625,80,1,5,27,24.3968200683594,27.1713343756373,15,0,54.6069722165256,15.0425644653489,4,498,1,1,NA,NA,0.957174682617188,0.926043701171875,0.613853731172327,1,0,0.4958984375,2.01523157319843,6.09127687167231
"354","standard",1,0.231591790914536,0.574196636676788,0.155047610402107,0.512800574302673,0.346310436725616,0.0525276176631451,0.144541174173355,0,0.291201770305634,0,0.395416259765625,0.00365676870569587,0.112945556640625,0.000202178955078125,0.0504684448242188,0.00468521099537611,12.2672080993652,67.9260955810547,185.530828094482,171856,236506,6,4.2,30,1,4,11,31.1555480957031,34.3692768650687,11,1,58.2478977364213,15.4026200285544,2089,148,0.854833984375,0.81534423828125,0.068774440604261,0.490613092299318,0.972789001464844,0.972789001464844,1,1,0.9091796875,0.5896484375,4.07544590742325,5.20437050159746
"356","standard",1,0.0592636093497276,0.800866723060608,0.0705741867423058,0.72148209810257,0.0886398330330849,0.0577529892325401,0.0920524597167969,0,0.0782493576407433,0,0.156570434570312,0.00412368774414062,0.0765396133065224,0.000420379627030343,0.0835563689470291,0.00558166485279799,18.4300796508789,32.2642868041992,222.14164352417,213992,287996,8,5.48148148148148,54,1,3,6,38.2986450195312,43.9169232922732,16,1,55.8985265536726,14.5659625613373,2336,4,0.864366149902344,0.685301208496094,0.599410061429383,0.997427130234605,1,1,NA,NA,0.7220703125,0,3.58798798816864,6.31549170634479
"357","standard",1,0.00472106924280524,0.0406982414424419,0.00416641216725111,0.798391699790955,0.00812301598489285,0.0219802856445312,0.000225830081035383,0,0.00302352895960212,0,0.0036163330078125,0.0319557189941406,0.00304107670672238,0.0015106201171875,0.00168762204702944,0.00355224614031613,7.63155746459961,26.3537528991699,241.917255401611,214336,66360,5,3.76315789473684,38,1,5,20,21.4154052734375,23.6244276865069,14,2,54.4502052700213,30.730394312609,478,301,0.929544067382812,0.929544067382812,1,1,0.955598449707031,0.955598449707031,1,1,0.276171875,0.3166015625,2.68516882941347,5.07072664529323
"358","standard",1,0.0027687072288245,0.248273462057114,0.0788604766130447,0.680538952350616,0.00317001342773438,0.020196532830596,0.00194778444711119,0,0.00179290771484375,0,0.0228034965693951,0.0350273139774799,0.00224380497820675,0.000380706798750907,0.0111587522551417,0.00169448857195675,7.07574462890625,21.5995025634766,226.464024353027,193233,279186,8,5.984375,64,1,3,6,36.0427093505859,39.7605541341234,23,2,54.3026742690432,11.6982506491817,388,4,0.943418884277344,0.943418884277344,1,1,1,1,NA,NA,0.4953125,0,2.34844286701222,6.43191448610401
"359","standard",1,0.145900726318359,0.662558734416962,0.142824560403824,0.573766350746155,0.171216577291489,0.0528625473380089,0.201329037547112,0,0.158229067921638,0,0.237911984324455,0.00404586782678962,0.177548974752426,0.000197601315448992,0.193970486521721,0.00533523550257087,52.047827911377,24.4132781982422,190.612339019775,190229,525548,5,4.13333333333333,30,1,4,9,54.6094512939453,60.2424757608403,10,2,51.7473210242929,13.2968986432387,286,330,0.953324890136719,0.956788635253906,0.604042055206747,0.111027417896957,0.960736083984375,0.950439453125,0.217832647462277,1,0.9087890625,0.6107421875,3.44373359091493,6.91630249882411
"362","standard",1,0.298006445169449,0.0392684936523438,0.0777252167463303,0.19497986137867,0.201757818460464,0.0016868591774255,0.0110641475766897,0,0.197785943746567,4.57763671875e-05,0.0787597671151161,0.000662231468595564,0.00014495849609375,0.000131988519569859,0.166322320699692,0.001563262892887,33.0158569335938,49.724974822998,153.099443817139,105796,361214,9,5.56410256410256,39,1,4,6,35.6300354003906,36.8090761198547,15,6,32.0091504061286,14.3102580706373,3384,2545,0.673420715332031,0.714765930175781,0.763624817473838,0.588861244516878,0.916221618652344,0.712440490722656,0.414646004254026,0.768430790261378,0.7666015625,0.641015625,3.70514727313233,5.38800175313538
"363","standard",1,0.31496199965477,0.482572168111801,0.129766076803207,0.369927972555161,0.439797967672348,0.00252075190655887,0.145070642232895,6.25610337010585e-05,0.422544866800308,9.5367431640625e-05,0.337438195943832,0.00227737426757812,0.275053411722183,1.1444091796875e-05,0.195803835988045,0.001213836716488,29.7212013244629,60.9526443481445,144.99623260498,102061,431578,11,7.55421686746988,83,1,4,6,40.7134246826172,42.0606808666263,24,13,42.2640468372151,30.5990498734063,4451,2353,0.692988586425781,0.638102722167969,0.531101056235483,0.430303811187619,0.939541625976563,0.704510498046875,0.33776223175228,0.74551423594698,0.8111328125,0.6603515625,6.61760209796162,6.85519965983168
"364","standard",1,0.319750219583511,0.521447777748108,0.0499809272587299,0.475843042135239,0.442996978759766,0.001739501953125,0.0953948944807053,0,0.387060552835464,9.5367431640625e-05,0.182843774557114,0.000981140183284879,0.302832782268524,4.57763690064894e-06,0.11227722465992,0.00159454345703125,23.8619682312012,47.4838562011719,154.237670135498,101785,325056,8,5.31034482758621,29,1,4,7,32.5653839111328,41.0550361649738,13,5,53.1328520996189,38.291227809594,3016,4906,0.699710083007812,0.797219848632812,0.785153502855096,0.607672064777328,0.911799621582031,0.520564270019531,0.203231116588258,0.82444141921712,0.7265625,0.6798828125,5.54020483070426,5.14728211025181
"365","standard",1,0.299007415771484,0.654193878173828,0.0290969852358103,0.623528301715851,0.325411230325699,0.000260925298789516,0.0288482662290335,0,0.318621814250946,9.5367431640625e-05,0.153553009033203,0.0036705017555505,0.214564517140388,4.57763690064894e-06,0.0863685607910156,0.00358505244366825,17.4742881774902,37.3882514953613,179.618218994141,209598,103268,8,5.67924528301887,53,1,4,8,23.8697814941406,24.6596612691687,21,7,28.9036949984669,9.62215197386081,929,3070,0.895452880859375,0.948171997070313,0.813171858246502,0.340857614495758,0.914862060546875,0.67568359375,0.239954131292268,0.69382823499296,0.8068359375,0.7498046875,3.40204282002424,5.67870679387059
"383","standard",1,0.0159042365849018,0.883258044719696,0.103050231933594,0.559933483600616,0.0306434631347656,9.0789792011492e-05,0.068273164331913,3.0517578125e-05,0.0276313778012991,0,0.0992286652326584,0.00496292114257812,0.0351242050528526,0.000299835199257359,0.0723091140389442,0.00629348773509264,12.0467590332031,19.6232032775879,208.832401275635,230680,124315,11,8.71428571428571,105,1,2,10,27.0839691162109,27.8677495729502,22,13,39.300620190481,7.27807666597296,4,2620,1,1,NA,NA,0.865476989746094,0.622853088378906,0.0492379410248404,0.155312023935331,0,0.8818359375,2.22852095343332,6.75489723226131
"384","standard",1,0.0109519958496094,0.584800720214844,0.402191936969757,0.429721057415009,0.202895358204842,0.000118255615234375,0.366645038127899,3.0517578125e-05,0.196064755320549,0,0.401445001363754,0.0030975341796875,0.200252532958984,0.000299835199257359,0.368464648723602,0.00486907968297601,9.02402572631836,15.8371047973633,175.499294281006,111657,122964,11,8.83333333333333,126,1,3,4,17.9001617431641,18.7191233915441,33,11,36.8435317258428,6.02409193592565,4,5088,1,1,NA,NA,0.84263916015625,0.59073486328125,0.107724908334759,0.434894737930892,0,0.921875,3.4942105983124,5.90972738161586
